,Bank Name,Job Title,URL (URL of the job posting),﻿Column1,.net,accountant,acquisition,agile,Al,algorithms,amazon,analytics,angel investors,APIs,apple,applications,asset,asset management,assets,audit,auditor,audits,automate,automation,AWS,B2B,banking,bi,bitcoin,bitpay,blockchain,business,capital,capitalise,cloud,cloud based,cognitive,collateral,commoditize,connectivity,credit,crowdfunding,cryptocurrency,customer,cyberattack,cybersecurity,data,deep-dives,demographics,demonetization,developer,devops,digital,economic,economics,ecosystem,encryption,entity,equity,federal,fidelity,financial,fintech,fragmentation,Framework,funding,geographics,globalization,growth,incentivised,infrastructure,innovation,insurance,integrity,internet-of-things,investment,java,ledger,liability,liquidity,loan,machine learning,machinelearning,macroeconomic,mainframe,marginalised,market,marketing,mobile analytics,network,neuralnetwork,operations,optimization,payments,platform,product,profitability,programming,project team,regulatory compliance,retail banking,risk,sale,salesforce,sap,Sas-a-Service,security,services,software,solutions,solvency,sql,statistics,strategies,supply chain management,sustainability,technology,telecommunication,tokenization,trade finance,tradeshift,treasury,underwriting,user,value proposition,virtual,visualisation,wealth management,web
0,American Express,QA Engineer,https://jobs.americanexpress.com/jobs/18018409?lang=en-us&previousLocale=en-US,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
0,American Express,"Manager/Senior Manager, Commercial Rewards & Benefits",https://jobs.americanexpress.com/jobs/18017244?lang=en-us&previousLocale=en-US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,American Express,Frauds Prevencion Specialist,https://jobs.americanexpress.com/jobs/19002373?lang=en-us&previousLocale=en-US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,American Express,Director - Data Science,https://jobs.americanexpress.com/jobs/19001954?lang=en-us&previousLocale=en-US,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,American Express,EJECUTIVO DE VENTA,https://jobs.americanexpress.com/jobs/19002558?lang=en-us&previousLocale=en-US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,American Express,Customer Care Professional,https://jobs.americanexpress.com/jobs/18019785?lang=en-us&previousLocale=en-US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,American Express,Technical Project Manager,https://jobs.americanexpress.com/jobs/19001833?lang=en-us&previousLocale=en-US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
0,American Express,Business Analyst,https://jobs.americanexpress.com/jobs/18016934?lang=en-us&previousLocale=en-US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,American Express,Senior Data Engineer,https://jobs.americanexpress.com/jobs/19000063?lang=en-us&previousLocale=en-US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,American Express,Senior Engineer - Enterprise Architecture,https://jobs.americanexpress.com/jobs/19000297?lang=en-us&previousLocale=en-US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
